1	2	2
1	3	4
1	4	3
1	5	2
1	6	1
1	7	3
1	8	4
1	9	1
1	10	2
1	11	1
1	12	2
1	13	2
1	14	2
1	15	1
1	16	2
1	17	4
1	18	3
1	19	2
1	20	1
1	21	2
1	22	3
1	23	1
1	24	2
1	25	1
1	26	4
1	27	1
1	28	2
1	29	2
1	30	2
1	31	4
1	32	4
1	33	2
1	34	2
1	35	4
1	36	4
1	37	2
1	38	1
1	39	3
1	40	1
1	41	4
1	42	2
1	43	3
1	44	2
1	45	3
1	46	4
1	47	4
1	48	1
1	49	3
1	50	4
1	51	1
1	52	3
1	53	1
1	54	1
1	55	3
1	56	3
1	57	2
1	58	1
1	59	4
1	60	4
1	61	1
1	62	4
1	63	3
1	64	2
1	65	4
1	66	2
1	67	1
1	68	2
1	69	4
1	70	3
1	71	1
1	72	4
1	73	1
1	74	4
1	75	1
1	76	1
1	77	3
1	78	3
1	79	2
1	80	4
1	81	4
1	82	2
1	83	1
1	84	1
1	85	2
1	86	1
1	87	2
1	88	1
1	89	3
1	90	2
1	91	1
1	92	4
1	93	4
1	94	1
1	95	1
1	96	2
1	97	1
1	98	3
1	99	4
1	100	4
1	101	3
1	102	1
1	103	4
1	104	4
1	105	2
1	106	3
1	107	2
1	108	3
1	109	3
1	110	2
1	111	1
1	112	1
1	113	2
1	114	1
1	115	4
1	116	1
1	117	3
1	118	1
1	119	2
1	120	2
1	121	1
1	122	2
1	123	1
1	124	3
1	125	4
1	126	4
1	127	1
1	128	4
1	129	4
1	130	2
1	131	3
1	132	1
1	133	3
1	134	1
1	135	2
1	136	1
1	137	1
1	138	4
1	139	1
1	140	3
1	141	3
1	142	4
1	143	3
1	144	4
1	145	2
1	146	1
1	147	4
1	148	4
1	149	4
1	150	4
1	151	1
1	152	1
1	153	3
1	154	4
1	155	3
1	156	2
1	157	3
1	158	4
1	159	2
1	160	1
1	161	1
1	162	4
1	163	1
1	164	3
1	165	4
1	166	4
1	167	1
1	168	2
1	169	1
1	170	4
1	171	2
1	172	1
1	173	1
1	174	4
1	175	4
1	176	4
1	177	1
1	178	1
1	179	3
1	180	1
1	181	3
1	182	4
1	183	2
1	184	1
1	185	2
1	186	2
1	187	4
1	188	1
1	189	3
1	190	3
1	191	1
1	192	3
1	193	1
1	194	4
1	195	3
1	196	1
1	197	1
1	198	4
1	199	3
1	200	3
1	201	2
1	202	2
1	203	1
1	204	2
1	205	4
1	206	2
1	207	4
1	208	4
1	209	1
1	210	2
1	211	4
1	212	3
1	213	4
1	214	1
1	215	1
1	216	4
1	217	3
1	218	3
1	219	2
1	220	3
1	221	3
1	222	3
1	223	3
1	224	4
1	225	1
1	226	1
1	227	2
1	228	3
1	229	4
1	230	3
1	231	2
1	232	1
1	233	1
1	234	1
1	235	2
1	236	3
1	237	2
1	238	2
1	239	2
1	240	3
1	241	4
1	242	2
1	243	2
1	244	3
1	245	1
1	246	4
1	247	1
1	248	1
1	249	4
1	250	3
1	251	3
1	252	3
1	253	2
1	254	4
1	255	1
1	256	1
1	257	4
1	258	1
1	259	1
1	260	4
1	261	4
1	262	1
1	263	1
1	264	3
1	265	3
1	266	2
1	267	2
1	268	4
1	269	1
1	270	1
1	271	1
1	272	3
1	273	4
1	274	4
1	275	3
1	276	4
1	277	1
1	278	1
1	279	3
1	280	2
1	281	1
1	282	1
1	283	4
1	284	1
1	285	2
1	286	3
1	287	4
1	288	3
1	289	1
1	290	1
1	291	4
1	292	2
1	293	4
1	294	3
1	295	1
1	296	1
1	297	2
1	298	1
1	299	1
1	300	2
1	301	3
1	302	3
1	303	3
1	304	4
1	305	2
1	306	3
1	307	4
1	308	1
1	309	4
1	310	1
1	311	1
1	312	1
1	313	2
1	314	4
1	315	1
1	316	2
1	317	3
1	318	3
1	319	1
1	320	1
1	321	4
1	322	1
1	323	3
1	324	4
1	325	4
1	326	3
1	327	2
1	328	2
1	329	3
1	330	1
1	331	1
1	332	4
1	333	3
1	334	3
1	335	1
1	336	1
1	337	2
1	338	1
1	339	2
1	340	1
1	341	4
1	342	1
1	343	4
1	344	2
1	345	1
1	346	4
1	347	2
1	348	2
1	349	3
1	350	3
1	351	1
1	352	4
1	353	4
1	354	1
1	355	4
1	356	1
1	357	4
1	358	1
1	359	1
1	360	4
1	361	2
1	362	2
1	363	3
1	364	1
1	365	1
1	366	1
1	367	2
1	368	3
1	369	4
1	370	2
1	371	2
1	372	1
1	373	2
1	374	2
1	375	3
1	376	1
1	377	3
1	378	3
1	379	3
1	380	1
1	381	3
1	382	1
1	383	4
1	384	2
1	385	3
1	386	2
1	387	3
1	388	2
1	389	4
1	390	4
1	391	2
1	392	3
1	393	2
1	394	4
1	395	4
1	396	1
1	397	1
1	398	2
1	399	3
1	400	1
1	401	2
1	402	2
1	403	2
1	404	3
1	405	4
1	406	2
1	407	2
1	408	4
1	409	2
1	410	1
1	411	2
1	412	3
1	413	2
1	414	3
1	415	3
1	416	1
1	417	1
1	418	3
1	419	3
1	420	1
1	421	2
1	422	3
1	423	3
1	424	2
1	425	4
1	426	4
1	427	2
1	428	1
1	429	4
1	430	1
1	431	3
1	432	4
1	433	1
1	434	3
1	435	4
1	436	2
1	437	2
1	438	3
1	439	1
1	440	3
1	441	3
1	442	1
1	443	2
1	444	1
1	445	3
1	446	4
1	447	4
1	448	2
1	449	1
1	450	3
1	451	1
1	452	4
1	453	3
1	454	3
1	455	1
1	456	4
1	457	3
1	458	1
1	459	3
1	460	3
1	461	4
1	462	3
1	463	1
1	464	2
1	465	3
1	466	1
1	467	1
1	468	3
1	469	1
1	470	2
1	471	3
1	472	1
1	473	2
1	474	4
1	475	3
1	476	2
1	477	2
1	478	2
1	479	1
1	480	1
1	481	2
1	482	4
1	483	2
1	484	3
1	485	4
1	486	3
1	487	4
1	488	2
1	489	3
1	490	1
1	491	2
1	492	2
1	493	2
1	494	3
1	495	4
1	496	4
1	497	3
1	498	4
1	499	2
1	500	1
1	501	3
1	502	2
1	503	4
1	504	3
1	505	2
1	506	3
1	507	2
1	508	3
1	509	1
1	510	3
1	511	2
1	512	3
1	513	2
1	514	1
1	515	2
1	516	2
1	517	3
1	518	4
1	519	3
1	520	3
1	521	4
1	522	3
1	523	1
1	524	4
1	525	1
1	526	2
1	527	4
1	528	1
1	529	1
1	530	4
1	531	3
1	532	4
1	533	4
1	534	1
1	535	3
1	536	3
1	537	4
1	538	3
1	539	4
1	540	1
1	541	3
1	542	3
1	543	4
1	544	4
1	545	2
1	546	1
1	547	2
1	548	3
1	549	4
1	550	1
1	551	1
1	552	2
1	553	1
1	554	4
1	555	1
1	556	3
1	557	4
1	558	1
1	559	2
1	560	3
1	561	1
1	562	3
1	563	4
1	564	2
1	565	3
1	566	3
1	567	1
1	568	2
1	569	1
1	570	4
1	571	3
1	572	4
1	573	2
1	574	1
1	575	3
1	576	3
1	577	2
1	578	1
1	579	2
1	580	4
1	581	3
1	582	4
1	583	4
1	584	4
1	585	3
1	586	4
1	587	2
1	588	3
1	589	3
1	590	3
1	591	3
1	592	1
1	593	4
1	594	4
1	595	3
1	596	1
1	597	1
1	598	4
1	599	1
1	600	2
1	601	3
1	602	2
1	603	2
1	604	2
1	605	1
1	606	4
1	607	1
1	608	2
1	609	2
1	610	2
1	611	4
1	612	2
1	613	2
1	614	1
1	615	1
1	616	2
1	617	3
1	618	4
1	619	4
1	620	1
1	621	2
1	622	4
1	623	1
1	624	4
1	625	1
1	626	2
1	627	3
1	628	1
1	629	2
1	630	1
1	631	4
1	632	2
1	633	4
1	634	1
1	635	2
1	636	3
1	637	4
1	638	1
1	639	1
1	640	4
1	641	2
1	642	1
1	643	3
1	644	3
1	645	2
1	646	1
1	647	1
1	648	1
1	649	2
1	650	3
1	651	1
1	652	2
1	653	2
1	654	1
1	655	2
1	656	1
1	657	3
1	658	2
1	659	2
1	660	3
1	661	2
1	662	1
1	663	3
1	664	1
1	665	2
1	666	4
1	667	4
1	668	3
1	669	1
1	670	4
1	671	2
1	672	3
1	673	1
1	674	2
1	675	1
1	676	3
1	677	1
1	678	1
1	679	1
1	680	1
1	681	4
1	682	4
1	683	3
1	684	4
1	685	3
1	686	3
1	687	1
1	688	4
1	689	1
1	690	4
1	691	3
1	692	4
1	693	3
1	694	4
1	695	2
1	696	3
1	697	3
1	698	2
1	699	4
1	700	4
1	701	3
1	702	1
1	703	4
1	704	3
1	705	2
1	706	2
1	707	2
1	708	2
1	709	4
1	710	4
1	711	3
1	712	3
1	713	4
1	714	3
1	715	3
1	716	2
1	717	3
1	718	1
1	719	3
1	720	2
1	721	3
1	722	1
1	723	4
1	724	3
1	725	2
1	726	1
1	727	3
1	728	1
1	729	3
1	730	3
1	731	4
1	732	4
1	733	3
1	734	4
1	735	4
1	736	2
1	737	3
1	738	1
1	739	3
1	740	3
1	741	1
1	742	4
1	743	1
1	744	2
1	745	2
1	746	2
1	747	3
1	748	1
1	749	2
1	750	2
1	751	1
1	752	2
1	753	2
1	754	4
1	755	2
1	756	3
1	757	1
1	758	3
1	759	2
1	760	2
1	761	4
1	762	2
1	763	2
1	764	1
1	765	3
1	766	3
1	767	2
1	768	2
1	769	1
1	770	1
1	771	2
1	772	2
1	773	3
1	774	1
1	775	2
1	776	4
1	777	1
1	778	2
1	779	4
1	780	4
1	781	3
1	782	2
1	783	1
1	784	1
1	785	3
1	786	3
1	787	2
1	788	1
1	789	1
1	790	2
1	791	4
1	792	2
1	793	1
1	794	1
1	795	2
1	796	3
1	797	4
1	798	3
1	799	1
1	800	1
1	801	3
1	802	2
1	803	3
1	804	1
1	805	2
1	806	2
1	807	4
1	808	3
1	809	3
1	810	3
1	811	2
1	812	4
1	813	2
1	814	1
1	815	2
1	816	2
1	817	3
1	818	2
1	819	4
1	820	2
1	821	3
1	822	1
1	823	3
1	824	2
1	825	1
1	826	3
1	827	2
1	828	4
1	829	1
1	830	2
1	831	3
1	832	4
1	833	1
1	834	2
1	835	2
1	836	2
1	837	2
1	838	4
1	839	1
1	840	1
1	841	1
1	842	2
1	843	3
1	844	1
1	845	1
1	846	1
1	847	2
1	848	1
1	849	4
1	850	1
1	851	1
1	852	4
1	853	4
1	854	2
1	855	4
1	856	1
1	857	3
1	858	3
1	859	2
1	860	1
1	861	1
1	862	1
1	863	3
1	864	1
1	865	3
1	866	1
1	867	4
1	868	3
1	869	2
1	870	3
1	871	3
1	872	4
1	873	2
1	874	3
1	875	2
1	876	2
1	877	4
1	878	4
1	879	1
1	880	1
1	881	4
1	882	2
1	883	2
1	884	4
1	885	1
1	886	3
1	887	1
1	888	4
1	889	1
1	890	1
1	891	1
1	892	3
1	893	3
1	894	2
1	895	1
1	896	2
1	897	3
1	898	3
1	899	1
1	900	1
1	901	2
1	902	4
1	903	3
1	904	2
1	905	2
1	906	3
1	907	4
1	908	4
1	909	3
1	910	4
1	911	2
1	912	1
1	913	1
1	914	2
1	915	4
1	916	2
1	917	2
1	918	1
1	919	2
1	920	4
1	921	2
1	922	1
1	923	4
1	924	4
1	925	3
1	926	1
1	927	4
1	928	2
1	929	2
1	930	1
1	931	3
1	932	3
1	933	1
1	934	1
1	935	4
1	936	3
1	937	3
1	938	4
1	939	2
1	940	2
1	941	3
1	942	2
1	943	1
1	944	1
1	945	3
1	946	3
1	947	1
1	948	1
1	949	1
1	950	1
1	951	3
1	952	1
1	953	3
1	954	3
1	955	2
1	956	2
1	957	1
1	958	4
1	959	4
1	960	2
1	961	3
1	962	1
1	963	2
1	964	2
1	965	1
1	966	1
1	967	3
1	968	4
1	969	3
1	970	4
1	971	2
1	972	3
1	973	2
1	974	3
1	975	2
1	976	2
1	977	4
1	978	4
1	979	4
1	980	1
1	981	4
1	982	3
1	983	1
1	984	1
1	985	1
1	986	2
1	987	2
1	988	1
1	989	4
1	990	1
1	991	4
1	992	1
1	993	4
1	994	2
1	995	2
1	996	2
1	997	4
1	998	2
1	999	4
1	1000	4
2	3	3
